date,fund,growth
2022-09-29,Combined Maximum-Sharpe (base),1.6880398618525954
2022-09-30,Combined Maximum-Sharpe (base),1.6383393912764233
2022-10-03,Combined Maximum-Sharpe (base),1.7006761301489917
2022-10-04,Combined Maximum-Sharpe (base),1.750977247535511
2022-10-05,Combined Maximum-Sharpe (base),1.7676826078939551
2022-10-06,Combined Maximum-Sharpe (base),1.7633774246775065
2022-10-07,Combined Maximum-Sharpe (base),1.7437026815868726
2022-10-10,Combined Maximum-Sharpe (base),1.7143973541435402
2022-10-11,Combined Maximum-Sharpe (base),1.7272467597811267
2022-10-12,Combined Maximum-Sharpe (base),1.7203525007563276
2022-10-13,Combined Maximum-Sharpe (base),1.785390876548956
2022-10-14,Combined Maximum-Sharpe (base),1.7663709267524532
2022-10-17,Combined Maximum-Sharpe (base),1.783990161798332
2022-10-18,Combined Maximum-Sharpe (base),1.7924211666129088
2022-10-19,Combined Maximum-Sharpe (base),1.7964638287115822
2022-10-20,Combined Maximum-Sharpe (base),1.797323365359365
2022-10-21,Combined Maximum-Sharpe (base),1.848928289900684
2022-10-24,Combined Maximum-Sharpe (base),1.8729712571435857
2022-10-25,Combined Maximum-Sharpe (base),1.872724843784726
2022-10-26,Combined Maximum-Sharpe (base),1.9026599071874823
2022-10-27,Combined Maximum-Sharpe (base),1.9069188743645853
2022-10-28,Combined Maximum-Sharpe (base),1.8742128030670684
2022-10-31,Combined Maximum-Sharpe (base),1.8698666543442517
2022-11-01,Combined Maximum-Sharpe (base),1.8824552902756082
2022-11-02,Combined Maximum-Sharpe (base),1.8492503188916976
2022-11-03,Combined Maximum-Sharpe (base),1.8529713008545872
2022-11-04,Combined Maximum-Sharpe (base),1.8731330677445377
2022-11-07,Combined Maximum-Sharpe (base),1.9148785250809897
2022-11-08,Combined Maximum-Sharpe (base),1.9542173412813484
2022-11-09,Combined Maximum-Sharpe (base),1.9043188009067797
2022-11-10,Combined Maximum-Sharpe (base),1.9287713537487259
2022-11-11,Combined Maximum-Sharpe (base),1.9402176000787597
2022-11-14,Combined Maximum-Sharpe (base),1.9446286312510905
2022-11-15,Combined Maximum-Sharpe (base),1.9504920885437307
2022-11-16,Combined Maximum-Sharpe (base),1.9397050426022693
2022-11-17,Combined Maximum-Sharpe (base),1.9504146289878126
2022-11-18,Combined Maximum-Sharpe (base),1.9525233218307654
2022-11-21,Combined Maximum-Sharpe (base),1.9511418574670374
2022-11-22,Combined Maximum-Sharpe (base),1.9797866128663033
2022-11-23,Combined Maximum-Sharpe (base),1.9618668456737602
2022-11-25,Combined Maximum-Sharpe (base),1.9604367064589454
2022-11-28,Combined Maximum-Sharpe (base),1.9314579293482104
2022-11-29,Combined Maximum-Sharpe (base),1.9374962988527942
2022-11-30,Combined Maximum-Sharpe (base),1.9645218160710434
2022-12-01,Combined Maximum-Sharpe (base),1.9600527285007512
2022-12-02,Combined Maximum-Sharpe (base),1.9586847131484955
2022-12-05,Combined Maximum-Sharpe (base),1.9433809516567742
2022-12-06,Combined Maximum-Sharpe (base),1.9177479787435443
2022-12-07,Combined Maximum-Sharpe (base),1.9297050877751796
2022-12-08,Combined Maximum-Sharpe (base),1.9338211042647129
2022-12-09,Combined Maximum-Sharpe (base),1.8991396344057856
2022-12-12,Combined Maximum-Sharpe (base),1.9105972327006886
2022-12-13,Combined Maximum-Sharpe (base),1.9191580696350254
2022-12-14,Combined Maximum-Sharpe (base),1.9241719100171244
2022-12-15,Combined Maximum-Sharpe (base),1.895251052599595
2022-12-16,Combined Maximum-Sharpe (base),1.890300416043192
2022-12-19,Combined Maximum-Sharpe (base),1.8902434090481701
2022-12-20,Combined Maximum-Sharpe (base),1.8932827008012636
2022-12-21,Combined Maximum-Sharpe (base),1.9150139798891357
2022-12-22,Combined Maximum-Sharpe (base),1.9023834010422123
2022-12-23,Combined Maximum-Sharpe (base),1.9183404314173453
2022-12-27,Combined Maximum-Sharpe (base),1.924954369055143
2022-12-28,Combined Maximum-Sharpe (base),1.9014304452914104
2022-12-29,Combined Maximum-Sharpe (base),1.9060484921355978
2022-12-30,Combined Maximum-Sharpe (base),1.9107382789286018
2023-01-03,Combined Maximum-Sharpe (base),1.8945892447318395
2023-01-04,Combined Maximum-Sharpe (base),1.9072144538308293
2023-01-05,Combined Maximum-Sharpe (base),1.9375961977313652
2023-01-06,Combined Maximum-Sharpe (base),1.9623386713514794
2023-01-09,Combined Maximum-Sharpe (base),1.9035611790119336
2023-01-10,Combined Maximum-Sharpe (base),1.915278611553076
2023-01-11,Combined Maximum-Sharpe (base),1.922503577625353
2023-01-12,Combined Maximum-Sharpe (base),1.9415384575449457
2023-01-13,Combined Maximum-Sharpe (base),1.9458482167683258
2023-01-17,Combined Maximum-Sharpe (base),1.9219491837084732
2023-01-18,Combined Maximum-Sharpe (base),1.8926156594973964
2023-01-19,Combined Maximum-Sharpe (base),1.9111489891235582
2023-01-20,Combined Maximum-Sharpe (base),1.9224289626635997
2023-01-23,Combined Maximum-Sharpe (base),1.918104474028367
2023-01-24,Combined Maximum-Sharpe (base),1.8998245217399596
2023-01-25,Combined Maximum-Sharpe (base),1.8982313352095983
2023-01-26,Combined Maximum-Sharpe (base),1.9004882191060557
2023-01-27,Combined Maximum-Sharpe (base),1.8738236951117202
2023-01-30,Combined Maximum-Sharpe (base),1.868633304821692
2023-01-31,Combined Maximum-Sharpe (base),1.8945248103448253
2023-02-01,Combined Maximum-Sharpe (base),1.8803644253774048
2023-02-02,Combined Maximum-Sharpe (base),1.8330887386896515
2023-02-03,Combined Maximum-Sharpe (base),1.8282277822364852
2023-02-06,Combined Maximum-Sharpe (base),1.8245391631548555
2023-02-07,Combined Maximum-Sharpe (base),1.8492246872392326
2023-02-08,Combined Maximum-Sharpe (base),1.8536270562647643
2023-02-09,Combined Maximum-Sharpe (base),1.8480076730930897
2023-02-10,Combined Maximum-Sharpe (base),1.8821091345069971
2023-02-13,Combined Maximum-Sharpe (base),1.899057579626608
2023-02-14,Combined Maximum-Sharpe (base),1.8975020570600643
2023-02-15,Combined Maximum-Sharpe (base),1.879336114742274
2023-02-16,Combined Maximum-Sharpe (base),1.8644499023997247
2023-02-17,Combined Maximum-Sharpe (base),1.8799762894709227
2023-02-21,Combined Maximum-Sharpe (base),1.863411325296256
2023-02-22,Combined Maximum-Sharpe (base),1.8570789445748008
2023-02-23,Combined Maximum-Sharpe (base),1.866347999913865
2023-02-24,Combined Maximum-Sharpe (base),1.8565033170072005
2023-02-27,Combined Maximum-Sharpe (base),1.8540464258119675
2023-02-28,Combined Maximum-Sharpe (base),1.827208732754526
2023-03-01,Combined Maximum-Sharpe (base),1.8369437852748742
2023-03-02,Combined Maximum-Sharpe (base),1.8441659762902984
2023-03-03,Combined Maximum-Sharpe (base),1.8539272808031726
2023-03-06,Combined Maximum-Sharpe (base),1.9003192856666362
2023-03-07,Combined Maximum-Sharpe (base),1.889757872086251
2023-03-08,Combined Maximum-Sharpe (base),1.8546406916631313
2023-03-09,Combined Maximum-Sharpe (base),1.837606329377979
2023-03-10,Combined Maximum-Sharpe (base),1.832188718988538
2023-03-13,Combined Maximum-Sharpe (base),1.8069134553710058
2023-03-14,Combined Maximum-Sharpe (base),1.8328901848668018
2023-03-15,Combined Maximum-Sharpe (base),1.8177548447639962
2023-03-16,Combined Maximum-Sharpe (base),1.8140174607167872
2023-03-17,Combined Maximum-Sharpe (base),1.7663477150629519
2023-03-20,Combined Maximum-Sharpe (base),1.803046737352903
2023-03-21,Combined Maximum-Sharpe (base),1.8155944208002173
2023-03-22,Combined Maximum-Sharpe (base),1.7888339654576675
2023-03-23,Combined Maximum-Sharpe (base),1.7870957389232756
2023-03-24,Combined Maximum-Sharpe (base),1.7979922491041251
2023-03-27,Combined Maximum-Sharpe (base),1.8260661575700134
2023-03-28,Combined Maximum-Sharpe (base),1.821306014242411
2023-03-29,Combined Maximum-Sharpe (base),1.8229256154032978
2023-03-30,Combined Maximum-Sharpe (base),1.8364563919803214
2023-03-31,Combined Maximum-Sharpe (base),1.8492559875194918
2023-04-03,Combined Maximum-Sharpe (base),1.8966629587794792
2023-04-04,Combined Maximum-Sharpe (base),1.881774152355636
2023-04-05,Combined Maximum-Sharpe (base),1.9192815585182124
2023-04-06,Combined Maximum-Sharpe (base),1.9131341707161433
2023-04-10,Combined Maximum-Sharpe (base),1.9093877131746448
2023-04-11,Combined Maximum-Sharpe (base),1.9098233723118985
2023-04-12,Combined Maximum-Sharpe (base),1.915875775812762
2023-04-13,Combined Maximum-Sharpe (base),1.9387026938276313
2023-04-14,Combined Maximum-Sharpe (base),1.9378331601019243
2023-04-17,Combined Maximum-Sharpe (base),1.9385432799563156
2023-04-18,Combined Maximum-Sharpe (base),1.9484679408207852
2023-04-19,Combined Maximum-Sharpe (base),1.9458005138734376
2023-04-20,Combined Maximum-Sharpe (base),1.9486504870258758
2023-04-21,Combined Maximum-Sharpe (base),1.9713257854093222
2023-04-24,Combined Maximum-Sharpe (base),1.9843349197616533
2023-04-25,Combined Maximum-Sharpe (base),1.9722964497798117
2023-04-26,Combined Maximum-Sharpe (base),1.9299988178923684
2023-04-27,Combined Maximum-Sharpe (base),1.9483778324641918
2023-04-28,Combined Maximum-Sharpe (base),1.9470942188178497
2023-05-01,Combined Maximum-Sharpe (base),1.9399134684823314
2023-05-02,Combined Maximum-Sharpe (base),1.9496376406334617
2023-05-03,Combined Maximum-Sharpe (base),1.9280678687135757
2023-05-04,Combined Maximum-Sharpe (base),1.906375148404758
2023-05-05,Combined Maximum-Sharpe (base),1.9235602280460595
2023-05-08,Combined Maximum-Sharpe (base),1.9303302830685456
2023-05-09,Combined Maximum-Sharpe (base),1.9232630200774645
2023-05-10,Combined Maximum-Sharpe (base),1.9166066853339505
2023-05-11,Combined Maximum-Sharpe (base),1.9126215315434976
2023-05-12,Combined Maximum-Sharpe (base),1.9053081902602869
2023-05-15,Combined Maximum-Sharpe (base),1.9206872395970052
2023-05-16,Combined Maximum-Sharpe (base),1.9092303418057472
2023-05-17,Combined Maximum-Sharpe (base),1.916160957970621
2023-05-18,Combined Maximum-Sharpe (base),1.9158252102363902
2023-05-19,Combined Maximum-Sharpe (base),1.9265528819653512
2023-05-22,Combined Maximum-Sharpe (base),1.9137047676550882
2023-05-23,Combined Maximum-Sharpe (base),1.882623847539011
2023-05-24,Combined Maximum-Sharpe (base),1.8806334324788094
2023-05-25,Combined Maximum-Sharpe (base),1.8676047500626947
2023-05-26,Combined Maximum-Sharpe (base),1.8641689851413694
2023-05-30,Combined Maximum-Sharpe (base),1.8440234150574468
2023-05-31,Combined Maximum-Sharpe (base),1.8489510719997815
2023-06-01,Combined Maximum-Sharpe (base),1.8693158960402676
2023-06-02,Combined Maximum-Sharpe (base),1.8919272592692782
2023-06-05,Combined Maximum-Sharpe (base),1.8757674359467877
2023-06-06,Combined Maximum-Sharpe (base),1.8658279145009096
2023-06-07,Combined Maximum-Sharpe (base),1.8519029565684868
2023-06-08,Combined Maximum-Sharpe (base),1.8731245075964191
2023-06-09,Combined Maximum-Sharpe (base),1.882226162940341
2023-06-12,Combined Maximum-Sharpe (base),1.8825518838558786
2023-06-13,Combined Maximum-Sharpe (base),1.8934992776619382
2023-06-14,Combined Maximum-Sharpe (base),1.8747777787117257
2023-06-15,Combined Maximum-Sharpe (base),1.8835398914978612
2023-06-16,Combined Maximum-Sharpe (base),1.8876880916503427
2023-06-20,Combined Maximum-Sharpe (base),1.8829615728859626
2023-06-21,Combined Maximum-Sharpe (base),1.8944820455944713
2023-06-22,Combined Maximum-Sharpe (base),1.9069708491698207
2023-06-23,Combined Maximum-Sharpe (base),1.9023216005629096
2023-06-26,Combined Maximum-Sharpe (base),1.8847737864267795
2023-06-27,Combined Maximum-Sharpe (base),1.8989394192985196
2023-06-28,Combined Maximum-Sharpe (base),1.8974702230446292
2023-06-29,Combined Maximum-Sharpe (base),1.9111897756109524
2023-06-30,Combined Maximum-Sharpe (base),1.9451581613036575
2023-07-03,Combined Maximum-Sharpe (base),1.9299518761545493
2023-07-05,Combined Maximum-Sharpe (base),1.9277335888137834
2023-07-06,Combined Maximum-Sharpe (base),1.9061934697845373
2023-07-07,Combined Maximum-Sharpe (base),1.897137184178272
2023-07-10,Combined Maximum-Sharpe (base),1.923819404894339
2023-07-11,Combined Maximum-Sharpe (base),1.9222726732856932
2023-07-12,Combined Maximum-Sharpe (base),1.9252318333217304
2023-07-13,Combined Maximum-Sharpe (base),1.9572416951666185
2023-07-14,Combined Maximum-Sharpe (base),1.945189868090785
2023-07-17,Combined Maximum-Sharpe (base),1.9424214891203693
2023-07-18,Combined Maximum-Sharpe (base),1.951547307653854
2023-07-19,Combined Maximum-Sharpe (base),1.9435226508735999
2023-07-20,Combined Maximum-Sharpe (base),1.962946466881296
2023-07-21,Combined Maximum-Sharpe (base),1.9624998658734727
2023-07-24,Combined Maximum-Sharpe (base),1.9484409270836456
2023-07-25,Combined Maximum-Sharpe (base),1.9973396035159918
2023-07-26,Combined Maximum-Sharpe (base),1.979319100123395
2023-07-27,Combined Maximum-Sharpe (base),1.9758318825298165
2023-07-28,Combined Maximum-Sharpe (base),1.9781228493760952
2023-07-31,Combined Maximum-Sharpe (base),1.976436697379316
2023-08-01,Combined Maximum-Sharpe (base),1.958315079086613
2023-08-02,Combined Maximum-Sharpe (base),1.9308516956325439
2023-08-03,Combined Maximum-Sharpe (base),1.9310530487047495
2023-08-04,Combined Maximum-Sharpe (base),1.9332627591596736
2023-08-07,Combined Maximum-Sharpe (base),1.9621617039593084
2023-08-08,Combined Maximum-Sharpe (base),1.9550965949433725
2023-08-09,Combined Maximum-Sharpe (base),1.9328858710525012
2023-08-10,Combined Maximum-Sharpe (base),1.9356238591908044
2023-08-11,Combined Maximum-Sharpe (base),1.9431241207892487
2023-08-14,Combined Maximum-Sharpe (base),1.9756072710724262
2023-08-15,Combined Maximum-Sharpe (base),1.9558480873190827
2023-08-16,Combined Maximum-Sharpe (base),1.9384870515103185
2023-08-17,Combined Maximum-Sharpe (base),1.8931987720110497
2023-08-18,Combined Maximum-Sharpe (base),1.9005738729134334
2023-08-21,Combined Maximum-Sharpe (base),1.9192258195906813
2023-08-22,Combined Maximum-Sharpe (base),1.8974098643867332
2023-08-23,Combined Maximum-Sharpe (base),1.944351474653567
2023-08-24,Combined Maximum-Sharpe (base),1.9135297153832496
2023-08-25,Combined Maximum-Sharpe (base),1.9194704348622005
2023-08-28,Combined Maximum-Sharpe (base),1.9323318905352695
2023-08-29,Combined Maximum-Sharpe (base),1.9749344060440082
2023-08-30,Combined Maximum-Sharpe (base),1.9656414662783772
2023-08-31,Combined Maximum-Sharpe (base),1.9534931926242758
2023-09-01,Combined Maximum-Sharpe (base),1.9476531861254498
2023-09-05,Combined Maximum-Sharpe (base),1.9233143106582051
2023-09-06,Combined Maximum-Sharpe (base),1.9057524173958158
2023-09-07,Combined Maximum-Sharpe (base),1.903957270915112
2023-09-08,Combined Maximum-Sharpe (base),1.9054775603438734
2023-09-11,Combined Maximum-Sharpe (base),1.9127040541034428
2023-09-12,Combined Maximum-Sharpe (base),1.9232109446839396
2023-09-13,Combined Maximum-Sharpe (base),1.9104064477661644
2023-09-14,Combined Maximum-Sharpe (base),1.9351133768231759
2023-09-15,Combined Maximum-Sharpe (base),1.9196826162819214
2023-09-18,Combined Maximum-Sharpe (base),1.9322761500802583
2023-09-19,Combined Maximum-Sharpe (base),1.9245898974583562
2023-09-20,Combined Maximum-Sharpe (base),1.9054758565688283
2023-09-21,Combined Maximum-Sharpe (base),1.876747105416346
2023-09-22,Combined Maximum-Sharpe (base),1.8683056007980625
2023-09-25,Combined Maximum-Sharpe (base),1.8754010194095867
2023-09-26,Combined Maximum-Sharpe (base),1.8584163825158948
2023-09-27,Combined Maximum-Sharpe (base),1.8633244684944108
2023-09-28,Combined Maximum-Sharpe (base),1.8828711349504965
2023-09-29,Combined Maximum-Sharpe (base),1.8641900638813875
2023-10-02,Combined Maximum-Sharpe (base),1.858871613901839
2023-10-03,Combined Maximum-Sharpe (base),1.8288588827952033
2023-10-04,Combined Maximum-Sharpe (base),1.8452958185670432
2023-10-05,Combined Maximum-Sharpe (base),1.8513228798183576
2023-10-06,Combined Maximum-Sharpe (base),1.8845492833717916
2023-10-09,Combined Maximum-Sharpe (base),1.8741650290624694
2023-10-10,Combined Maximum-Sharpe (base),1.8828565747211028
2023-10-11,Combined Maximum-Sharpe (base),1.9136286157065199
2023-10-12,Combined Maximum-Sharpe (base),1.8999546569839405
2023-10-13,Combined Maximum-Sharpe (base),1.8758475535296155
2023-10-16,Combined Maximum-Sharpe (base),1.8886220476093805
2023-10-17,Combined Maximum-Sharpe (base),1.8774554341441347
2023-10-18,Combined Maximum-Sharpe (base),1.836465977831781
2023-10-19,Combined Maximum-Sharpe (base),1.8232393995234126
2023-10-20,Combined Maximum-Sharpe (base),1.8202823712109717
2023-10-23,Combined Maximum-Sharpe (base),1.8421463944829368
2023-10-24,Combined Maximum-Sharpe (base),1.9013374842969393
2023-10-25,Combined Maximum-Sharpe (base),1.8668169681863203
2023-10-26,Combined Maximum-Sharpe (base),1.8369142675784043
2023-10-27,Combined Maximum-Sharpe (base),1.8016924568041066
2023-10-30,Combined Maximum-Sharpe (base),1.8360903234386103
2023-10-31,Combined Maximum-Sharpe (base),1.8154224521218498
2023-11-01,Combined Maximum-Sharpe (base),1.8217628500495546
2023-11-02,Combined Maximum-Sharpe (base),1.8331318713729268
2023-11-03,Combined Maximum-Sharpe (base),1.8582374171376363
2023-11-06,Combined Maximum-Sharpe (base),1.8935424186280199
2023-11-07,Combined Maximum-Sharpe (base),1.8969099993671206
2023-11-08,Combined Maximum-Sharpe (base),1.9185445497314217
2023-11-09,Combined Maximum-Sharpe (base),1.9090204773920305
2023-11-10,Combined Maximum-Sharpe (base),1.942013926288163
2023-11-13,Combined Maximum-Sharpe (base),1.9494668655677123
2023-11-14,Combined Maximum-Sharpe (base),1.969690198478188
2023-11-15,Combined Maximum-Sharpe (base),1.9623739367676507
2023-11-16,Combined Maximum-Sharpe (base),1.9638992311030632
2023-11-17,Combined Maximum-Sharpe (base),1.9646651375925352
2023-11-20,Combined Maximum-Sharpe (base),1.9744554343105982
2023-11-21,Combined Maximum-Sharpe (base),1.9615085017045475
2023-11-22,Combined Maximum-Sharpe (base),1.950792238011308
2023-11-24,Combined Maximum-Sharpe (base),1.9480547976438944
2023-11-27,Combined Maximum-Sharpe (base),1.950536507968422
2023-11-28,Combined Maximum-Sharpe (base),1.9398339230623411
2023-11-29,Combined Maximum-Sharpe (base),1.9397768799435773
2023-11-30,Combined Maximum-Sharpe (base),1.948172981979931
2023-12-01,Combined Maximum-Sharpe (base),1.9550128167413274
2023-12-04,Combined Maximum-Sharpe (base),1.9530969551057833
2023-12-05,Combined Maximum-Sharpe (base),1.9605574097493557
2023-12-06,Combined Maximum-Sharpe (base),1.944843535413443
2023-12-07,Combined Maximum-Sharpe (base),1.9521550042179199
2023-12-08,Combined Maximum-Sharpe (base),1.9756425678273344
2023-12-11,Combined Maximum-Sharpe (base),1.9514691071574044
