date,ticker,weight,fund
2021-02-01,OXY_EQ,-0.029742791583992432,Combined Minimum-Variance
2021-02-01,PLD_EQ,0.12300450921351727,Combined Minimum-Variance
2021-02-01,PSA_EQ,0.060234796751309314,Combined Minimum-Variance
2021-02-01,QCOM_EQ,-0.03379657615550529,Combined Minimum-Variance
2021-02-01,SBUX_EQ,0.06630792745052996,Combined Minimum-Variance
2021-02-01,SHW_EQ,-0.09791101940972849,Combined Minimum-Variance
2021-02-01,SLB_EQ,-0.017240574001740814,Combined Minimum-Variance
2021-02-01,SO_EQ,-0.23879353591334349,Combined Minimum-Variance
2021-02-01,T_EQ,-0.03312119306880871,Combined Minimum-Variance
2021-02-01,TMUS_EQ,0.04961545700845418,Combined Minimum-Variance
2021-02-01,TTWO_EQ,0.12739690600711379,Combined Minimum-Variance
2021-02-01,UPS_EQ,0.11863287382973206,Combined Minimum-Variance
2021-02-01,USB_EQ,0.03739712052016432,Combined Minimum-Variance
2021-02-01,V_EQ,0.10655493023583318,Combined Minimum-Variance
2021-02-01,WFC_EQ,-0.044179929545207317,Combined Minimum-Variance
2021-02-01,WMT_EQ,0.3311486585679756,Combined Minimum-Variance
2021-02-01,XOM_EQ,0.10920064894939659,Combined Minimum-Variance
2021-02-01,ADA-USD_CR,-0.007806970798780863,Combined Minimum-Variance
2021-02-01,BCH-USD_CR,-0.022402631336628544,Combined Minimum-Variance
2021-02-01,BTC-USD_CR,0.09710687811018498,Combined Minimum-Variance
2021-02-01,EOS-USD_CR,0.019406335479296644,Combined Minimum-Variance
2021-02-01,ETC-USD_CR,0.03351686093374849,Combined Minimum-Variance
2021-02-01,ETH-USD_CR,-0.12227735966223628,Combined Minimum-Variance
